ID	Sex	DR	Vowel	Speaker
BBR0	M	7	aa	BBR0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	iy	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	ae	BCG0
BCG0	M	8	aa	BCG0
BCG0	M	8	aa	BCG0
BCG0	M	8	aa	BCG0
BCG0	M	8	aa	BCG0
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	iy	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	ae	BCG1
BCG1	F	8	aa	BCG1
BCG1	F	8	aa	BCG1
BCG1	F	8	aa	BCG1
BCG1	F	8	aa	BCG1
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	iy	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	ae	BCH0
BCH0	F	6	aa	BCH0
BCH0	F	6	aa	BCH0
BCH0	F	6	aa	BCH0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	iy	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	ae	BDG0
BDG0	M	3	aa	BDG0
BDG0	M	3	aa	BDG0
BDG0	M	3	aa	BDG0
BDG0	M	3	aa	BDG0
BDG0	M	3	aa	BDG0
BDG0	M	3	aa	BDG0
BDG0	M	3	aa	BDG0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	iy	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	ae	BEF0
BEF0	M	3	aa	BEF0
BEF0	M	3	aa	BEF0
BEF0	M	3	aa	BEF0
BEF0	M	3	aa	BEF0
BEF0	M	3	aa	BEF0
BEF0	M	3	aa	BEF0
BEF0	M	3	aa	BEF0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	iy	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	ae	BGT0
BGT0	M	5	aa	BGT0
BGT0	M	5	aa	BGT0
BGT0	M	5	aa	BGT0
BGT0	M	5	aa	BGT0
BGT0	M	5	aa	BGT0
BGT0	M	5	aa	BGT0
BGT0	M	5	aa	BGT0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	iy	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	ae	BJK0
BJK0	M	2	aa	BJK0
BJK0	M	2	aa	BJK0
BJK0	M	2	aa	BJK0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	iy	BJL0
BJL0	F	5	ae	BJL0
BJL0	F	5	ae	BJL0
BJL0	F	5	ae	BJL0
BJL0	F	5	ae	BJL0
BJL0	F	5	ae	BJL0
BJL0	F	5	ae	BJL0
BJL0	F	5	ae	BJL0
BJL0	F	5	aa	BJL0
BJL0	F	5	aa	BJL0
BJL0	F	5	aa	BJL0
BJL0	F	5	aa	BJL0
BJL0	F	5	aa	BJL0
BJL0	F	5	aa	BJL0
BJL0	F	5	aa	BJL0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	iy	BJV0
BJV0	M	2	ae	BJV0
BJV0	M	2	ae	BJV0
BJV0	M	2	ae	BJV0
BJV0	M	2	ae	BJV0
BJV0	M	2	ae	BJV0
BJV0	M	2	ae	BJV0
BJV0	M	2	aa	BJV0
BJV0	M	2	aa	BJV0
BJV0	M	2	aa	BJV0
BJV0	M	2	aa	BJV0
BJV0	M	2	aa	BJV0
BJV0	M	2	aa	BJV0
BJV0	M	2	aa	BJV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	iy	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	ae	BLV0
BLV0	F	7	aa	BLV0
BLV0	F	7	aa	BLV0
BLV0	F	7	aa	BLV0
BLV0	F	7	aa	BLV0
BLV0	F	7	aa	BLV0
BLV0	F	7	aa	BLV0
BLV0	F	7	aa	BLV0
BLV0	F	7	aa	BLV0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	iy	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	ae	BMA0
BMA0	M	4	aa	BMA0
BMA0	M	4	aa	BMA0
BMA0	M	4	aa	BMA0
BMA0	M	4	aa	BMA0
BMA0	M	4	aa	BMA0
BMA0	M	4	aa	BMA0
BMA0	M	4	aa	BMA0
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	iy	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	ae	BMA1
BMA1	M	6	aa	BMA1
BMA1	M	6	aa	BMA1
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	iy	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	ae	BMH0
BMH0	F	5	aa	BMH0
BMH0	F	5	aa	BMH0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	iy	BMJ0
BMJ0	F	4	ae	BMJ0
BMJ0	F	4	ae	BMJ0
BMJ0	F	4	ae	BMJ0
BMJ0	F	4	ae	BMJ0
BMJ0	F	4	ae	BMJ0
BMJ0	F	4	ae	BMJ0
BMJ0	F	4	ae	BMJ0
BMJ0	F	4	aa	BMJ0
BMJ0	F	4	aa	BMJ0
BMJ0	F	4	aa	BMJ0
BMJ0	F	4	aa	BMJ0
BMJ0	F	4	aa	BMJ0
BMJ0	F	4	aa	BMJ0
BMJ0	F	4	aa	BMJ0
BMJ0	F	4	aa	BMJ0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	iy	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	ae	BML0
BML0	M	7	aa	BML0
BML0	M	7	aa	BML0
BML0	M	7	aa	BML0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	iy	BNS0
BNS0	M	4	ae	BNS0
BNS0	M	4	ae	BNS0
BNS0	M	4	ae	BNS0
BNS0	M	4	ae	BNS0
BNS0	M	4	ae	BNS0
BNS0	M	4	ae	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BNS0	M	4	aa	BNS0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	iy	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	ae	BOM0
BOM0	M	7	aa	BOM0
BOM0	M	7	aa	BOM0
BOM0	M	7	aa	BOM0
BOM0	M	7	aa	BOM0
BOM0	M	7	aa	BOM0
BOM0	M	7	aa	BOM0
BPM0	M	5	iy	BPM0
BPM0	M	5	iy	BPM0
BPM0	M	5	iy	BPM0
BPM0	M	5	iy	BPM0
BPM0	M	5	iy	BPM0
BPM0	M	5	iy	BPM0
BPM0	M	5	iy	BPM0
BPM0	M	5	iy	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	ae	BPM0
BPM0	M	5	aa	BPM0
BPM0	M	5	aa	BPM0
BPM0	M	5	aa	BPM0
BPM0	M	5	aa	BPM0
BPM0	M	5	aa	BPM0
BPM0	M	5	aa	BPM0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	iy	BSB0
BSB0	M	8	ae	BSB0
BSB0	M	8	ae	BSB0
BSB0	M	8	ae	BSB0
BSB0	M	8	ae	BSB0
BSB0	M	8	ae	BSB0
BSB0	M	8	ae	BSB0
BSB0	M	8	ae	BSB0
BSB0	M	8	aa	BSB0
BSB0	M	8	aa	BSB0
BSB0	M	8	aa	BSB0
BSB0	M	8	aa	BSB0
BSB0	M	8	aa	BSB0
BSB0	M	8	aa	BSB0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	iy	BTH0
BTH0	M	7	ae	BTH0
BTH0	M	7	ae	BTH0
BTH0	M	7	ae	BTH0
BTH0	M	7	ae	BTH0
BTH0	M	7	ae	BTH0
BTH0	M	7	ae	BTH0
BTH0	M	7	ae	BTH0
BTH0	M	7	aa	BTH0
BTH0	M	7	aa	BTH0
BTH0	M	7	aa	BTH0
BTH0	M	7	aa	BTH0
BTH0	M	7	aa	BTH0
BTH0	M	7	aa	BTH0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	iy	BWM0
BWM0	M	3	ae	BWM0
BWM0	M	3	ae	BWM0
BWM0	M	3	ae	BWM0
BWM0	M	3	ae	BWM0
BWM0	M	3	ae	BWM0
BWM0	M	3	ae	BWM0
BWM0	M	3	ae	BWM0
BWM0	M	3	aa	BWM0
BWM0	M	3	aa	BWM0
BWM0	M	3	aa	BWM0
BWM0	M	3	aa	BWM0
BWM0	M	3	aa	BWM0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	iy	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	ae	BWP0
BWP0	M	4	aa	BWP0
BWP0	M	4	aa	BWP0
BWP0	M	4	aa	BWP0
BWP0	M	4	aa	BWP0
BWP0	M	4	aa	BWP0
BWP0	M	4	aa	BWP0
BWP0	M	4	aa	BWP0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	iy	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	ae	CAE0
CAE0	M	6	aa	CAE0
CAE0	M	6	aa	CAE0
CAE0	M	6	aa	CAE0
CAE0	M	6	aa	CAE0
CAE0	M	6	aa	CAE0
CAE0	M	6	aa	CAE0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	iy	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	ae	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAG0	F	4	aa	CAG0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	iy	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	ae	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAJ0	F	2	aa	CAJ0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	iy	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	ae	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL0	M	3	aa	CAL0
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	iy	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	ae	CAL1
CAL1	F	5	aa	CAL1
CAL1	F	5	aa	CAL1
CAL1	F	5	aa	CAL1
CAL1	F	5	aa	CAL1
CAL1	F	5	aa	CAL1
CAL1	F	5	aa	CAL1
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	iy	CAU0
CAU0	F	7	ae	CAU0
CAU0	F	7	ae	CAU0
CAU0	F	7	ae	CAU0
CAU0	F	7	ae	CAU0
CAU0	F	7	ae	CAU0
